id,term,category_parent,category_sub,name,professor,credit
30906,Ｓ,基礎科目,初修外国語,ドイツ語二列,大石 紀一郎,2.0
30908,Ｓ,基礎科目,初修外国語,フランス語二列,坂本 さやか,2.0
30909,Ｓ,基礎科目,初修外国語,フランス語二列,桑田 光平,2.0
30910,Ｓ,基礎科目,情報,情報,羽山 博,2.0
30911,Ｓ,基礎科目,物質科学,化学熱力学,小倉 賢,2.0
30912,Ｓ,基礎科目,物質科学,化学熱力学,瀬川 浩司,2.0
30913,Ｓ,基礎科目,物質科学,化学熱力学,若杉 桂輔,2.0
30914,Ｓ,基礎科目,初修外国語,フランス語二列,三浦 篤,2.0
30916,Ｓ,総合科目,Ｌ（言語・コミュニケーション）,ロシア語上級（会話）,Grecko Valerij,2.0
30917,Ｓ,総合科目,Ｌ（言語・コミュニケーション）,スペイン語上級（作文）,FERNANDEZ HERBOSO,2.0
30918,Ｓ,総合科目,Ｌ（言語・コミュニケーション）,韓国朝鮮語初級（第三外国語）,崔 泰源,2.0
30920,Ｓ,総合科目,Ｌ（言語・コミュニケーション）,ヒンディー語初級（第三外国語）,藤井 毅,2.0
30921,Ｓ,総合科目,Ｌ（言語・コミュニケーション）,広東語初級（第三外国語）,郭 文ホウ,2.0
30922,Ｓ,総合科目,Ｌ（言語・コミュニケーション）,古典語中級（ギリシア語）Ⅰ,上野 愼也,2.0
30923,Ｓ,総合科目,Ａ（思想・芸術）,比較文化論,石原 剛,2.0
30924,Ｓ,総合科目,Ｄ（人間・環境）,人間行動基礎論（理科生）,大久保 街亜,2.0
30925,Ｓ,総合科目,Ｌ（言語・コミュニケーション）,応用日本語(4)(PEAK),渋谷 実希,2.0
30926,Ｓ,総合科目,Ｌ（言語・コミュニケーション）,応用日本語(6)(PEAK),有吉 英心子,2.0
30927,Ｓ,総合科目,Ｌ（言語・コミュニケーション）,応用日本語(8)(PEAK),小林 真紀子,2.0
30928,Ｓ,総合科目,Ｌ（言語・コミュニケーション）,応用日本語(8)(PEAK),行田 悦子,2.0
31207,Ｓ,総合科目,Ｌ（言語・コミュニケーション）,韓国朝鮮語中級（会話）,ジ ミンギョン,2.0
31227,Ｓ,基礎科目,初修外国語,スペイン語二列,松尾 俊輔,2.0
31278,Ｓ,総合科目,Ｌ（言語・コミュニケーション）,スペイン語中級（演習）,サンブラノ グレゴリー,2.0
31366,Ｓ,総合科目,Ｅ（物質・生命）,熱力学,下村 裕,2.0
31367,Ｓ,総合科目,Ｅ（物質・生命）,熱力学,風間 洋一,2.0
31368,Ｓ,総合科目,Ｅ（物質・生命）,熱力学,岸根 順一郎,2.0
31369,Ｓ,総合科目,Ｅ（物質・生命）,化学熱力学,小倉 賢,2.0
31370,Ｓ,総合科目,Ｅ（物質・生命）,化学熱力学,瀬川 浩司,2.0
31371,Ｓ,総合科目,Ｅ（物質・生命）,化学熱力学,若杉 桂輔,2.0
31469,Ｓ,基礎科目,初年次ゼミナール理科,初年次ゼミナール理科,長山 智則,2.0
31470,Ｓ,基礎科目,初年次ゼミナール理科,初年次ゼミナール理科,前 真之,2.0
31471,Ｓ,基礎科目,初年次ゼミナール理科,初年次ゼミナール理科,吉川 純一,2.0
31501,Ｓ,基礎科目,初年次ゼミナール理科,初年次ゼミナール理科,村尾 美緒,2.0
31515,Ｓ,基礎科目,初年次ゼミナール理科,初年次ゼミナール理科,濱本 昌一郎,2.0
31516,Ｓ,基礎科目,初年次ゼミナール理科,初年次ゼミナール理科,堀田 紀文,2.0
31530,Ｓ,基礎科目,初年次ゼミナール理科,初年次ゼミナール理科,平岡 秀一,2.0
31533,Ｓ,基礎科目,初年次ゼミナール理科,初年次ゼミナール理科,坪井 貴司,2.0
31757,Ｓ,基礎科目,初年次ゼミナール文科,初年次ゼミナール文科,杉山 清彦,2.0
31758,Ｓ,基礎科目,初年次ゼミナール文科,初年次ゼミナール文科,古荘 真敬,2.0
31759,Ｓ,基礎科目,初年次ゼミナール文科,初年次ゼミナール文科,竹村 文彦,2.0
31760,Ｓ,基礎科目,初年次ゼミナール文科,初年次ゼミナール文科,徳盛 誠,2.0
31761,Ｓ,基礎科目,初年次ゼミナール文科,初年次ゼミナール文科,井上 彰,2.0
31762,Ｓ,基礎科目,初年次ゼミナール文科,初年次ゼミナール文科,木宮 正史,2.0
31873,Ｓ,総合科目,Ｄ（人間・環境）,人間行動基礎論（理科生）,大久保 街亜,2.0
31876,Ｓ,総合科目,Ｌ（言語・コミュニケーション）,広東語初級（第三外国語）,郭 文ホウ,2.0
30929,Ｓ,基礎科目,初修外国語,イタリア語二列,池上 俊一,2.0
30930,Ｓ,基礎科目,身体運動・健康科学実習,身体運動・健康科学実習Ⅰ,佐々木 一茂,1.0
30931,Ｓ,基礎科目,既修外国語,英語二列Ｗ（ALESA）,ハンセン キャサリン,2.0
30932,Ｓ,基礎科目,既修外国語,英語二列Ｗ（ALESA）,モレノ ペナランダ ラケル,2.0
30933,Ｓ,基礎科目,既修外国語,英語二列Ｗ（ALESA）,TSAI Aurora Marjorie,2.0
30934,Ｓ,基礎科目,既修外国語,英語二列Ｗ（ALESA）,DIETZ Richard,2.0
30935,Ｓ,基礎科目,既修外国語,英語二列Ｗ（ALESA）,BUENO Alex Falcon,2.0
30936,Ｓ,基礎科目,既修外国語,英語二列Ｗ（ALESA）,BROOKS Britton,2.0
30937,Ｓ,基礎科目,既修外国語,英語二列Ｗ（ALESA）,PAZDZIORA JOHN PATRICK,2.0
30938,Ｓ,基礎科目,既修外国語,英語二列Ｗ（ALESA）,VANDEN BUSSCHE Eric Armand,2.0
30939,Ｓ,基礎科目,既修外国語,英語二列Ｗ（ALESA）,ディーエル グレゴリー ロジャース,2.0
30940,Ｓ,基礎科目,初修外国語,中国語二列,大橋 義武,2.0
30941,Ｓ,基礎科目,初修外国語,中国語一列①,下出 宣子,2.0
30942,Ｓ,総合科目,Ｌ（言語・コミュニケーション）,英語中級（クラス指定セメスター型）,久世 恭子,2.0
30943,Ｓ,総合科目,Ｌ（言語・コミュニケーション）,英語中級（クラス指定セメスター型）,中山 匡美,2.0
30944,Ｓ,総合科目,Ｌ（言語・コミュニケーション）,英語中級（クラス指定セメスター型）,大橋 理枝,2.0
30945,Ｓ,総合科目,Ｌ（言語・コミュニケーション）,英語中級（クラス指定セメスター型）,戸谷 陽子,2.0
30946,Ｓ,総合科目,Ｌ（言語・コミュニケーション）,英語中級（クラス指定セメスター型）,ナルト デリック,2.0
30947,Ｓ,総合科目,Ｌ（言語・コミュニケーション）,英語中級（クラス指定セメスター型）,グレノン イザベル,2.0
30948,Ｓ,基礎科目,初修外国語,フランス語二列,篠原 学,2.0
30949,Ｓ,基礎科目,初修外国語,フランス語二列,関俣 賢一,2.0
30950,Ｓ,基礎科目,初修外国語,フランス語二列,渡邊 淳也,2.0
30951,Ｓ,基礎科目,初修外国語,フランス語二列,松村 剛,2.0
30952,Ｓ,総合科目,Ｌ（言語・コミュニケーション）,ドイツ語初級（演習）①,ククリンスキ ルーベン,2.0
30953,Ｓ,基礎科目,初修外国語,フランス語二列,森元 庸介,2.0
30954,Ｓ,基礎科目,初修外国語,フランス語二列,片岡 大右,2.0
30955,Ｓ,総合科目,Ｆ（数理・情報）,図形科学Ｂ,腰原 幹雄,2.0
30956,Ｓ,基礎科目,情報,情報,飯尾 淳,2.0
30959,Ｓ,基礎科目,初修外国語,スペイン語二列,若林 大我,2.0
30966,Ｓ,基礎科目,情報,情報,木本 充彦,2.0
30967,Ｓ,基礎科目,初修外国語,スペイン語二列,倉田 量介,2.0
30969,Ｓ,基礎科目,初修外国語,中国語一列①,河野 直恵,2.0
30970,Ｓ,基礎科目,初修外国語,中国語二列,松本 秀士,2.0
30972,Ｓ,総合科目,Ｌ（言語・コミュニケーション）,フランス語中級（インテンシヴ）,ビゼ,2.0
30973,Ｓ,総合科目,Ｌ（言語・コミュニケーション）,中国語中級（作文）,柴 森,2.0
30974,Ｓ,総合科目,Ｌ（言語・コミュニケーション）,中国語初級（インテンシヴ）,菊池 真純,2.0
30975,Ｓ,総合科目,Ｌ（言語・コミュニケーション）,中国語中級（インテンシヴ）,王 前,2.0
30976,Ｓ,総合科目,Ｌ（言語・コミュニケーション）,ヒンディー語中級（第三外国語）,藤井 毅,2.0
30977,Ｓ,総合科目,Ｌ（言語・コミュニケーション）,インドネシア語初級（第三外国語）,高地 薫,2.0
30978,Ｓ,総合科目,Ａ（思想・芸術）,ことばと文学(PEAK),武田 将明,2.0
30979,Ｓ,総合科目,Ｄ（人間・環境）,社会生態学,梶田 真,2.0
30980,Ｓ,主題科目,全学自由研究ゼミナール,全学自由研究ゼミナール(PEAK)(数学I②)(MathematicsI②),鮑 園園,2.0
30981,Ｓ,主題科目,全学自由研究ゼミナール,全学自由研究ゼミナール(PEAK)(ことばと文学/Reading Modern Japanese Short Stories),武田 将明,2.0
30982,Ｓ,基礎科目,社会科学・人文科学,ことばと文学(PEAK),武田 将明,2.0
30983,Ｓ,総合科目,Ｆ（数理・情報）,数学Ⅰ②(PEAK),鮑 園園,2.0
30984,Ｓ,基礎科目,数理科学、物質・生命科学,数学Ⅰ②(PEAK),鮑 園園,2.0
31038,Ｓ,総合科目,Ｌ（言語・コミュニケーション）,韓国朝鮮語初級（会話）,ジ ミンギョン,2.0
31198,Ｓ,基礎科目,初修外国語,スペイン語二列,松尾 俊輔,2.0
31476,Ｓ,基礎科目,初年次ゼミナール理科,初年次ゼミナール理科,高橋 佑弥,2.0
31477,Ｓ,基礎科目,初年次ゼミナール理科,初年次ゼミナール理科,山東 信介,2.0
31502,Ｓ,基礎科目,初年次ゼミナール理科,初年次ゼミナール理科,長谷川 哲也,2.0
31522,Ｓ,基礎科目,初年次ゼミナール理科,初年次ゼミナール理科,平野 圭一,2.0
31525,Ｓ,基礎科目,初年次ゼミナール理科,初年次ゼミナール理科,若本 祐一,2.0
31534,Ｓ,基礎科目,初年次ゼミナール理科,初年次ゼミナール理科,大杉 美穂,2.0
31545,Ｓ,基礎科目,初年次ゼミナール理科,初年次ゼミナール理科,山中 俊治,2.0
31551,Ｓ,基礎科目,初年次ゼミナール理科,初年次ゼミナール理科,今須 良一,2.0
31763,Ｓ,基礎科目,初年次ゼミナール文科,初年次ゼミナール文科,渡辺 美季,2.0
31764,Ｓ,基礎科目,初年次ゼミナール文科,初年次ゼミナール文科,田尻 芳樹,2.0
31765,Ｓ,基礎科目,初年次ゼミナール文科,初年次ゼミナール文科,出口 智之,2.0
31766,Ｓ,基礎科目,初年次ゼミナール文科,初年次ゼミナール文科,谷本 道昭,2.0
31767,Ｓ,基礎科目,初年次ゼミナール文科,初年次ゼミナール文科,中村 長史,2.0
31791,Ｓ,総合科目,Ｌ（言語・コミュニケーション）,スペイン語上級（会話）,サンブラノ グレゴリー,2.0
30275,Ｓ,基礎科目,初修外国語,スペイン語一列①,松尾 俊輔,2.0
30985,Ｓ,基礎科目,既修外国語,ドイツ語二列,クリスティアン クリンク,2.0
30986,Ｓ,基礎科目,既修外国語,フランス語二列,ビゼ,2.0
30987,Ｓ,基礎科目,既修外国語,中国語一列①,賈 黎黎,2.0
30988,Ｓ,総合科目,Ｌ（言語・コミュニケーション）,ロシア語初級（演習）①,Gutova Ekaterina,2.0
30989,Ｓ,基礎科目,初修外国語,スペイン語二列,松浦 芳枝,2.0
30991,Ｓ,基礎科目,初修外国語,中国語一列①,河野 直恵,2.0
30992,Ｓ,基礎科目,初修外国語,中国語一列①,渡辺 剛,2.0
30993,Ｓ,総合科目,Ｌ（言語・コミュニケーション）,ドイツ語初級（演習）①,Ｉ・カウフマン,2.0
30994,Ｓ,基礎科目,初修外国語,フランス語二列,関俣 賢一,2.0
30995,Ｓ,総合科目,Ｌ（言語・コミュニケーション）,ロシア語初級（演習）①,Grecko Valerij,2.0
30996,Ｓ,総合科目,Ｌ（言語・コミュニケーション）,スペイン語初級（演習）①,イサベル カルロス,2.0
30997,Ｓ,総合科目,Ｌ（言語・コミュニケーション）,スペイン語初級（演習）①,FERNANDEZ HERBOSO,2.0
30998,Ｓ,総合科目,Ｌ（言語・コミュニケーション）,中国語初級（演習）①,柴 森,2.0
30999,Ｓ,基礎科目,初修外国語,中国語二列,松本 秀士,2.0
31000,Ｓ,基礎科目,初修外国語,中国語二列,菊池 真純,2.0
31001,Ｓ,基礎科目,初修外国語,スペイン語二列,若林 大我,2.0
31002,Ｓ,基礎科目,情報,情報,田中 哲朗,2.0
31003,Ｓ,総合科目,Ｆ（数理・情報）,基礎統計,小林 正人,2.0
31009,Ｓ,基礎科目,初修外国語,ロシア語二列,古宮 路子,2.0
31011,Ｓ,基礎科目,情報,情報,木本 充彦,2.0
31012,Ｓ,基礎科目,初修外国語,フランス語二列,篠原 学,2.0
31013,Ｓ,総合科目,Ｌ（言語・コミュニケーション）,中国語中級（インテンシヴ）,毛 興華,2.0
31015,Ｓ,総合科目,Ｌ（言語・コミュニケーション）,イタリア語初級（インテンシヴ）,マルコ ビオンディ,2.0
31016,Ｓ,総合科目,Ｌ（言語・コミュニケーション）,ロシア語初級（演習）,ゴルボフスカヤ リュボーフィ,2.0
31017,Ｓ,総合科目,Ｌ（言語・コミュニケーション）,ロシア語初級（演習）①,ゴルボフスカヤ リュボーフィ,2.0
31020,Ｓ,総合科目,Ｌ（言語・コミュニケーション）,インドネシア語中級（第三外国語）,高地 薫,2.0
31021,Ｓ,総合科目,Ｌ（言語・コミュニケーション）,ポルトガル語中級（第三外国語）,牧野 真也,2.0
31024,Ｓ,総合科目,Ｅ（物質・生命）,2,谷川 衝,4.0
31025,Ｓ,主題科目,全学自由研究ゼミナール,全学自由研究ゼミナール(PEAK)(スポーツ・身体運動実習I)(Sports and Fitness Exercise I),竹下 大介,2.0
31027,Ｓ,総合科目,Ｄ（人間・環境）,スポーツ・身体運動実習Ⅰ(PEAK),竹下 大介,2.0
31113,Ｓ,総合科目,Ｌ（言語・コミュニケーション）,韓国朝鮮語初級（インテンシヴ）,ジ ミンギョン,2.0
31688,Ｓ,主題科目,学術フロンティア講義,学術フロンティア講義 (歴史史料と地震・火山噴火),加納 靖之,2.0
31706,Ｓ,主題科目,学術フロンティア講義,学術フロンティア講義 (心に挑む―東大の心理学),岡ノ谷 一夫,2.0
31784,Ｓ,総合科目,Ｄ（人間・環境）,スポーツ・身体運動実習Ｉ(PEAK),竹下 大介,2.0
31785,Ｓ,基礎科目,身体運動・健康科学実習,身体運動・健康科学実習Ⅱ(PEAK),竹下 大介,1.0
31881,Ｓ,総合科目,Ｌ（言語・コミュニケーション）,ロシア語初級（演習）①,Grecko Valerij,2.0
30812,Ｓ,総合科目,Ｌ（言語・コミュニケーション）,ドイツ語初級（インテンシヴ）,Ｉ・カウフマン,2.0
30830,Ｓ,総合科目,Ｄ（人間・環境）,生態学,鈴木 準一郎,2.0
31028,Ｓ,総合科目,Ｌ（言語・コミュニケーション）,ドイツ語初級（インテンシヴ）,ククリンスキ ルーベン,2.0
31029,Ｓ,総合科目,Ｌ（言語・コミュニケーション）,ドイツ語初級（第三外国語）,クリスティアン クリンク,2.0
31030,Ｓ,総合科目,Ｌ（言語・コミュニケーション）,中国語初級（インテンシヴ）,賈 黎黎,2.0
31031,Ｓ,総合科目,Ｌ（言語・コミュニケーション）,中国語初級（第三外国語）,毛 興華,2.0
31032,Ｓ,総合科目,Ｌ（言語・コミュニケーション）,中国語中級（会話）,姚 毅,2.0
31033,Ｓ,総合科目,Ｌ（言語・コミュニケーション）,ロシア語中級（インテンシヴ）,ゴルボフスカヤ リュボーフィ,2.0
31034,Ｓ,総合科目,Ｌ（言語・コミュニケーション）,スペイン語初級（会話）,FERNANDEZ HERBOSO,2.0
31036,Ｓ,総合科目,Ｌ（言語・コミュニケーション）,スペイン語初級（インテンシヴ）,イサベル カルロス,2.0
31037,Ｓ,総合科目,Ｌ（言語・コミュニケーション）,スペイン語中級（読解）,内田 兆史,2.0
31039,Ｓ,総合科目,Ｌ（言語・コミュニケーション）,韓国朝鮮語中級（作文）,崔 泰源,2.0
31040,Ｓ,総合科目,Ｌ（言語・コミュニケーション）,韓国朝鮮語中級（読解）,植田 喜兵成智,2.0
31041,Ｓ,総合科目,Ｌ（言語・コミュニケーション）,イタリア語初級（作文）,大崎 さやの,2.0
31043,Ｓ,総合科目,Ｌ（言語・コミュニケーション）,フランス語中級（インテンシヴ）,アガエス ジュリアン,2.0
31044,Ｓ,総合科目,Ｌ（言語・コミュニケーション）,ロシア語中級（インテンシヴ）,Gutova Ekaterina,2.0
31045,Ｓ,総合科目,Ｌ（言語・コミュニケーション）,スペイン語初級（インテンシヴ）,サンブラノ グレゴリー,2.0
31046,Ｓ,総合科目,Ｌ（言語・コミュニケーション）,ポルトガル語初級（第三外国語）,牧野 真也,2.0
31048,Ｓ,総合科目,Ｂ（国際・地域）,国際・地域Ⅱ(PEAK),バクスター，ジョシュア,2.0
31050,Ｓ,総合科目,Ｆ（数理・情報）,微分積分学続論,阿部 紀行,2.0
31051,Ｓ,総合科目,Ｆ（数理・情報）,微分積分学続論,高山 茂晴,2.0
31052,Ｓ,主題科目,全学自由研究ゼミナール,全学自由研究ゼミナール(PEAK)(国際・地域II)(International And Area Studies II),バクスター，ジョシュア,2.0
31053,Ｓ,総合科目,Ｂ（国際・地域）,国際・地域Ⅱ(PEAK),バクスター，ジョシュア,2.0
31554,Ｓ,総合科目,Ｄ（人間・環境）,看護学概論Ⅰ,上別府 圭子,2.0
31557,Ｓ,総合科目,Ｄ（人間・環境）,社会システム工学基礎Ⅰ,羽藤 英二,2.0
31581,Ｓ,総合科目,Ｅ（物質・生命）,基礎方程式とその意味,岡田 康志,2.0
31592,Ｓ,総合科目,Ｄ（人間・環境）,水と土の環境科学,吉野 邦彦,2.0
31596,Ｓ,総合科目,Ｅ（物質・生命）,応用動物科学Ⅰ,村田 幸久,2.0
31602,Ｓ,総合科目,Ｄ（人間・環境）,心身の実践科学,佐々木 司,2.0
31607,Ｓ,展開科目,自然科学ゼミナール,自然科学ゼミナール（数理科学）,WILLOX RALPH,2.0
31632,Ｓ,主題科目,学術フロンティア講義,学術フロンティア講義 (数理工学のすすめ),郡 宏,2.0
31682,Ｓ,主題科目,学術フロンティア講義,学術フロンティア講義 (「現代の数学 ー その源泉とフロンティア ー」),齋藤 秀司,2.0
31698,Ｓ,主題科目,全学自由研究ゼミナール,全学自由研究ゼミナール (最新の大気・海洋研究―気候・海洋学入門／Recent progress of atmosphere and ocean studies: Introduction to climate research and oceanography),佐藤 正樹,2.0
31702,Ｓ,主題科目,全学自由研究ゼミナール,全学自由研究ゼミナール (週刊・福島復興知学講義),秋光 信佳,2.0
31794,Ｓ,主題科目,全学自由研究ゼミナール,全学自由研究ゼミナール (日本の医療の光と影),土谷 良樹,2.0
31795,Ｓ,主題科目,全学自由研究ゼミナール,全学自由研究ゼミナール (障害者のリアルに迫る),野澤 和弘,2.0
31808,Ｓ,主題科目,全学自由研究ゼミナール,全学自由研究ゼミナール (読み破る政治学 －多読・乱読・精読ゼミ－),牧原 出,2.0
31867,Ｓ,総合科目,Ｌ（言語・コミュニケーション）,スペイン語初級（会話）,FERNANDEZ HERBOSO,2.0
31871,Ｓ,総合科目,Ｄ（人間・環境）,看護学概論Ⅰ,上別府 圭子,2.0
30904,Ｓ,基礎科目,既修外国語,英語二列Ｗ（ALESS）,ジェームズ エリンガー,2.0
31054,Ｓ,基礎科目,既修外国語,英語二列Ｗ（ALESA）,PAZDZIORA JOHN PATRICK,2.0
31055,Ｓ,基礎科目,既修外国語,英語二列Ｗ（ALESA）,ホールマン フランシス キャンドラー,2.0
31056,Ｓ,基礎科目,既修外国語,英語二列Ｗ（ALESA）,Kartika Diana,2.0
31057,Ｓ,基礎科目,既修外国語,英語二列Ｗ（ALESA）,沈 尚玉,2.0
31058,Ｓ,基礎科目,既修外国語,英語二列Ｗ（ALESA）,BUENO Alex Falcon,2.0
31059,Ｓ,基礎科目,既修外国語,英語二列Ｗ（ALESA）,DIETZ Richard,2.0
31060,Ｓ,基礎科目,既修外国語,英語二列Ｗ（ALESA）,木村 大輔,2.0
31061,Ｓ,基礎科目,既修外国語,英語二列Ｗ（ALESA）,ディーエル グレゴリー ロジャース,2.0
31062,Ｓ,総合科目,Ｌ（言語・コミュニケーション）,中国語初級（演習）①,斉 金英,2.0
31063,Ｓ,総合科目,Ｌ（言語・コミュニケーション）,英語中級（クラス指定セメスター型）,矢島 宏紀,2.0
31064,Ｓ,総合科目,Ｌ（言語・コミュニケーション）,英語中級（クラス指定セメスター型）,川﨑 修一,2.0
31065,Ｓ,総合科目,Ｌ（言語・コミュニケーション）,英語中級（クラス指定セメスター型）,佐藤 洋一,2.0
31067,Ｓ,総合科目,Ｌ（言語・コミュニケーション）,英語中級（クラス指定セメスター型）,清水 徹郎,2.0
31068,Ｓ,総合科目,Ｅ（物質・生命）,有機反応化学,福島 和樹,2.0
31069,Ｓ,基礎科目,情報,情報,松島 慎,2.0
31070,Ｓ,基礎科目,物質科学,熱力学,尾関 之康,2.0
31071,Ｓ,基礎科目,初修外国語,韓国朝鮮語二列,河崎 啓剛,2.0
31072,Ｓ,基礎科目,初修外国語,中国語一列①,王 英輝,2.0
31073,Ｓ,基礎科目,物質科学,熱力学,上田 正仁,2.0
31074,Ｓ,基礎科目,情報,情報,福永 アレックス,2.0
31075,Ｓ,基礎科目,生命科学,生命科学Ⅰ,矢島 潤一郎,2.0
31076,Ｓ,基礎科目,既修外国語,英語二列Ｗ（ALESS）,テラシマ アレクサンドラ,2.0
31077,Ｓ,基礎科目,既修外国語,英語二列Ｗ（ALESS）,SEDDON Ryan John,2.0
31078,Ｓ,基礎科目,既修外国語,英語二列Ｗ（ALESS）,RUIZ TADA Elisa,2.0
31079,Ｓ,基礎科目,既修外国語,英語二列Ｗ（ALESS）,PULIDO ARCAS Jesus Alberto,2.0
31080,Ｓ,基礎科目,既修外国語,英語二列Ｗ（ALESS）,NADADUR KANNAN Rajalakshmi,2.0
31081,Ｓ,基礎科目,既修外国語,英語二列Ｗ（ALESS）,神島 智子,2.0
31082,Ｓ,基礎科目,生命科学,生命科学Ⅰ,池内 昌彦,2.0
31083,Ｓ,基礎科目,初修外国語,フランス語二列,坂本 佳子,2.0
31084,Ｓ,総合科目,Ｌ（言語・コミュニケーション）,中国語中級（インテンシヴ）,鄧 芳,2.0
31222,Ｓ,総合科目,Ｌ（言語・コミュニケーション）,英語中級（クラス指定セメスター型）,アンダル ジャクリーン,2.0
31381,Ｓ,総合科目,Ｅ（物質・生命）,熱力学,尾関 之康,2.0
31382,Ｓ,総合科目,Ｅ（物質・生命）,熱力学,上田 正仁,2.0
31383,Ｓ,総合科目,Ｅ（物質・生命）,生命科学Ⅰ,矢島 潤一郎,2.0
31384,Ｓ,総合科目,Ｅ（物質・生命）,生命科学Ⅰ,池内 昌彦,2.0
31448,Ｓ,基礎科目,初年次ゼミナール文科,初年次ゼミナール文科,鈴木 淳,2.0
31452,Ｓ,基礎科目,初年次ゼミナール文科,初年次ゼミナール文科,河野 正,2.0
31458,Ｓ,基礎科目,初年次ゼミナール理科,初年次ゼミナール理科,伊藤 伸子,2.0
31482,Ｓ,基礎科目,初年次ゼミナール理科,初年次ゼミナール理科,廣井 悠,2.0
31483,Ｓ,基礎科目,初年次ゼミナール理科,初年次ゼミナール理科,小泉 宏之,2.0
31484,Ｓ,基礎科目,初年次ゼミナール理科,初年次ゼミナール理科,和泉 潔,2.0
31505,Ｓ,基礎科目,初年次ゼミナール理科,初年次ゼミナール理科,馬場 彩,2.0
31506,Ｓ,基礎科目,初年次ゼミナール理科,初年次ゼミナール理科,磯部 寛之,2.0
31523,Ｓ,基礎科目,初年次ゼミナール理科,初年次ゼミナール理科,前田 和哉,2.0
31540,Ｓ,基礎科目,初年次ゼミナール理科,初年次ゼミナール理科,坂口 菊恵,2.0
31675,Ｓ,主題科目,全学自由研究ゼミナール,全学自由研究ゼミナール (ホモトピー型理論),植田 一石,2.0
31768,Ｓ,基礎科目,初年次ゼミナール文科,初年次ゼミナール文科,三村 太郎,2.0
31769,Ｓ,基礎科目,初年次ゼミナール文科,初年次ゼミナール文科,土屋 和代,2.0
31770,Ｓ,基礎科目,初年次ゼミナール文科,初年次ゼミナール文科,伊藤 武,2.0
30241,Ｓ,総合科目,Ｌ（言語・コミュニケーション）,フランス語初級（第三外国語）,芹生 尚子,2.0
30327,Ｓ,総合科目,Ｌ（言語・コミュニケーション）,ドイツ語中級（インテンシヴ）,Ｉ・カウフマン,2.0
30335,Ｓ,総合科目,Ｌ（言語・コミュニケーション）,スペイン語初級（インテンシヴ）,サンブラノ グレゴリー,2.0
31090,Ｓ,総合科目,Ｆ（数理・情報）,基礎統計,倉田 博史,2.0
31091,Ｓ,総合科目,Ｅ（物質・生命）,有機反応化学,浦野 泰照,2.0
31092,Ｓ,総合科目,Ｅ（物質・生命）,基礎化学,寺尾 潤,2.0
31093,Ｓ,基礎科目,既修外国語,日本語一列①,藤井 聖子,2.0
31096,Ｓ,総合科目,Ｌ（言語・コミュニケーション）,英語中級,秦 邦生,2.0
31097,Ｓ,総合科目,Ｌ（言語・コミュニケーション）,英語中級,LANDAU Samantha,2.0
31098,Ｓ,総合科目,Ｌ（言語・コミュニケーション）,英語中級,遠藤 泰生,2.0
31099,Ｓ,総合科目,Ｌ（言語・コミュニケーション）,英語中級,田尻 芳樹,2.0
31100,Ｓ,総合科目,Ｌ（言語・コミュニケーション）,ドイツ語初級（表現練習）,高橋 亮介,2.0
31101,Ｓ,総合科目,Ｌ（言語・コミュニケーション）,ドイツ語初級（第三外国語）,新本 史斉,2.0
31102,Ｓ,総合科目,Ｌ（言語・コミュニケーション）,ドイツ語中級（演習）,工藤 達也,2.0
31104,Ｓ,総合科目,Ｌ（言語・コミュニケーション）,中国語初級（インテンシヴ）,毛 興華,2.0
31105,Ｓ,総合科目,Ｌ（言語・コミュニケーション）,中国語初級（インテンシヴ）,王 英輝,2.0
31106,Ｓ,総合科目,Ｌ（言語・コミュニケーション）,中国語初級（インテンシヴ）,賈 黎黎,2.0
31107,Ｓ,総合科目,Ｌ（言語・コミュニケーション）,中国語初級（第三外国語）,張 玉萍,2.0
31108,Ｓ,総合科目,Ｌ（言語・コミュニケーション）,中国語上級（作文）,斉 金英,2.0
31109,Ｓ,総合科目,Ｌ（言語・コミュニケーション）,ロシア語初級（演習）,Grecko Valerij,2.0
31111,Ｓ,総合科目,Ｌ（言語・コミュニケーション）,スペイン語初級（作文）,有田 美保,2.0
31112,Ｓ,総合科目,Ｌ（言語・コミュニケーション）,スペイン語中級（インテンシヴ）,ドニャス ベレニャ アントニオ,2.0
31114,Ｓ,総合科目,Ｌ（言語・コミュニケーション）,イタリア語初級（作文）,野里 紳一郎,2.0
31116,Ｓ,総合科目,Ｌ（言語・コミュニケーション）,イタリア語中級（インテンシヴ）,マルコ ビオンディ,2.0
31117,Ｓ,総合科目,Ｌ（言語・コミュニケーション）,ドイツ語初級（演習）,田中 純,2.0
31118,Ｓ,総合科目,Ｌ（言語・コミュニケーション）,ドイツ語初級（インテンシヴ）,ククリンスキ ルーベン,2.0
31119,Ｓ,総合科目,Ｌ（言語・コミュニケーション）,ドイツ語初級（演習）①,田中 純,2.0
31121,Ｓ,総合科目,Ｌ（言語・コミュニケーション）,ドイツ語中級（インテンシヴ）,クリスティアン クリンク,2.0
31122,Ｓ,総合科目,Ｌ（言語・コミュニケーション）,フランス語初級（インテンシヴ）,アガエス ジュリアン,2.0
31123,Ｓ,総合科目,Ｌ（言語・コミュニケーション）,中国語初級（表現練習）,鄧 芳,2.0
31125,Ｓ,総合科目,Ｌ（言語・コミュニケーション）,セルビア・クロアチア語初級（第三外国語）,山崎 信一,2.0
